transaction_id,user_id,amount,timestamp,country,state,location,device,payment_method,is_local,is_out_of_state,is_international,state_risk_level,international_risk_level,prev_transactions_24h,avg_amount_30d,transaction_hour,is_weekend,amount_to_avg_ratio,risk_score,fraud_score,label,is_high_amount,is_business_hours,is_suspicious_time
c2d6b364d95e,7179615,133.59,2025-04-11T16:40:03.183691,AU,,AU,macOS,Credit Card,0,0,1,0,2,0,22295.84,16,0,0.01,61,6,0,0,1,0
524333a22a84,2739692,28.15,2025-04-29T10:03:37.183706,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,1761.64,10,0,0.02,1,0,0,0,1,0
f6bd3694cccf,3826107,106.65,2025-04-06T14:48:24.183720,SG,,SG,iOS,Net Banking,0,0,1,0,2,1,36604.98,14,1,0.0,87,8,1,0,1,0
5665b622ac2c,5422049,77.07,2025-04-22T10:42:45.183736,IN,Telangana,"Telangana, India",iOS,Net Banking,0,1,0,1,0,0,1027.46,10,0,0.07,14,2,0,0,1,0
651eef7a8071,2640188,331.96,2025-04-30T01:50:12.183750,US,,US,iOS,UPI,0,0,1,0,2,0,20185.17,1,0,0.02,87,9,1,0,0,1
c9fd4e19c459,4762825,253.31,2025-04-10T02:19:50.183765,CN,,CN,iOS,Credit Card,0,0,1,0,4,0,17091.36,2,0,0.01,100,10,1,0,0,1
0058e9254116,7436207,33.36,2025-04-25T00:58:20.183779,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,3,3195.26,0,0,0.01,0,0,0,0,0,0
f387b8814c4a,5026282,10.16,2025-04-09T02:42:16.183795,IN,Karnataka,"Karnataka, India",iOS,Wallet,1,0,0,0,0,1,3380.97,2,0,0.0,27,2,0,0,0,1
f459799a46f9,1123018,27.89,2025-05-08T20:22:46.183809,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1699.55,20,0,0.02,0,0,0,0,0,0
003c3991c377,3942429,285.16,2025-04-26T07:18:22.183824,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,3,1432.6,7,1,0.2,9,1,0,0,0,0
25da74bceb27,4961620,516.3,2025-05-15T03:05:25.183838,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,5,1792.87,3,0,0.29,38,3,0,0,0,1
6043311d59e8,5718565,81.64,2025-04-06T20:59:28.183853,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,0,3759.76,20,1,0.02,14,2,0,0,0,0
0e5b455ddadf,3180269,78.64,2025-04-28T03:58:10.183867,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,1293.5,3,0,0.06,12,2,0,0,0,1
7f226ea03865,9221936,78.79,2025-04-15T06:45:00.183881,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,3,420.32,6,0,0.19,14,1,0,0,0,0
abb4e0527e62,1409411,250.25,2025-04-06T07:59:13.183895,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,1177.51,7,1,0.21,9,1,0,0,0,0
c59dbc903d8d,9094594,311.85,2025-04-25T23:00:47.183909,SG,,SG,Android,Wallet,0,0,1,0,2,1,30374.03,23,0,0.01,56,6,0,0,0,0
38fa36fd3845,7027317,63.26,2025-05-17T20:49:15.183923,FR,,FR,Android,Credit Card,0,0,1,0,2,1,16816.65,20,1,0.0,64,7,0,0,0,0
47f69360b024,4919536,2037.77,2025-04-22T09:28:20.183945,DE,,DE,Android,Credit Card,0,0,1,0,2,0,18661.19,9,0,0.11,60,6,0,0,1,0
17223e9772fd,6336604,62.61,2025-05-19T13:53:44.183961,DE,,DE,Android,Credit Card,0,0,1,0,2,0,16833.94,13,0,0.0,63,6,0,0,1,0
a18d30e0add5,6091485,23.87,2025-05-12T00:52:10.183976,IN,Maharashtra,"Maharashtra, India",Android,Debit Card,0,1,0,2,0,1,4515.06,0,0,0.01,26,3,0,0,0,0
d3d68dfcaa0a,6504005,100.75,2025-03-31T11:55:45.183991,SG,,SG,iOS,Credit Card,0,0,1,0,2,0,32483.92,11,0,0.0,58,6,0,0,1,0
a901ffcc386a,9109756,43.25,2025-04-12T05:38:47.184006,IN,Maharashtra,"Maharashtra, India",Android,Debit Card,0,1,0,2,0,0,2636.98,5,1,0.02,42,5,0,0,0,1
6157c4f8f82d,2828775,108.98,2025-05-13T14:37:03.184020,IN,Delhi,"Delhi, India",Android,UPI,0,1,0,2,0,2,3732.14,14,0,0.03,30,3,0,0,1,0
2a38b4788fac,9537069,205.66,2025-05-16T06:51:38.184036,IN,Gujarat,"Gujarat, India",Android,Credit Card,0,1,0,2,0,0,5894.21,6,0,0.03,45,4,0,0,0,0
c8fff0613007,6847629,37.9,2025-04-01T05:54:51.184050,IN,Maharashtra,"Maharashtra, India",iOS,Debit Card,0,1,0,2,0,0,2736.1,5,0,0.01,45,5,0,0,0,1
35f53b99e704,6314701,47.66,2025-05-06T00:10:46.184065,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2958.34,0,0,0.02,2,0,0,0,0,0
a4b16a745b72,3900591,8.98,2025-05-20T04:55:49.184078,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,3052.1,4,0,0.0,15,2,0,0,0,1
9d2e83329015,9094079,18.17,2025-03-30T13:01:28.184092,IN,Gujarat,"Gujarat, India",Android,Debit Card,0,1,0,2,0,1,4911.87,13,1,0.0,34,3,0,0,1,0
b7d52b37b968,7302051,236.77,2025-04-02T23:36:45.184106,IN,Tamil Nadu,"Tamil Nadu, India",Android,Debit Card,0,1,0,1,0,0,5551.89,23,0,0.04,31,3,0,0,0,0
6ee5c4f16df2,9446825,89.14,2025-05-21T20:44:23.184121,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,1,1647.06,20,0,0.05,0,0,0,0,0,0
31c2d431212e,7736331,17.15,2025-05-25T00:12:04.184135,IN,Tamil Nadu,"Tamil Nadu, India",Windows,Credit Card,0,1,0,1,0,2,5760.59,0,1,0.0,20,2,0,0,0,0
08c73fff7b8e,3619379,124.66,2025-04-16T05:23:01.184154,IN,Delhi,"Delhi, India",Android,Net Banking,0,1,0,2,0,0,5535.57,5,0,0.02,48,5,0,0,0,1
0475d56e5fa5,5733306,50.82,2025-04-26T01:01:50.184171,IN,West Bengal,"West Bengal, India",iOS,Credit Card,0,1,0,3,0,2,2936.63,1,1,0.02,60,6,0,0,0,1
0f1a379c5947,4824151,12.44,2025-04-12T05:11:57.184186,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,2820.69,5,1,0.0,21,2,0,0,0,1
118785cfa952,1086177,109.97,2025-05-06T18:19:40.184200,IN,West Bengal,"West Bengal, India",iOS,Credit Card,0,1,0,3,0,0,1801.89,18,0,0.06,38,4,0,0,0,0
d65dedc9f856,3506478,73.34,2025-04-23T02:34:03.184215,IN,Delhi,"Delhi, India",Windows,Credit Card,0,1,0,2,0,4,2798.44,2,0,0.03,66,6,0,0,0,1
0d51b69a3c69,3354655,106.93,2025-05-21T06:27:05.184230,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Credit Card,0,1,0,3,0,1,4610.14,6,0,0.02,56,5,0,0,0,0
c7062da962cb,4080241,45.39,2025-05-15T08:29:33.184428,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,1,1658.59,8,0,0.03,2,0,0,0,0,0
877ad96aa7b7,4298747,3383.18,2025-04-27T08:33:50.184452,US,,US,iOS,Credit Card,0,0,1,0,2,0,22415.49,8,1,0.15,76,7,1,0,0,0
961ce8cdf007,7184747,37.23,2025-04-06T20:56:13.184471,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,2,1414.7,20,1,0.03,28,3,0,0,0,0
d6f7f9119270,5382970,46.21,2025-05-03T01:16:24.184490,IN,Haryana,"Haryana, India",Android,UPI,0,1,0,0,0,1,3467.33,1,1,0.01,31,3,0,0,0,1
34dbc5196768,6695650,65.18,2025-05-14T09:53:22.184506,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Debit Card,0,1,0,1,0,1,3737.9,9,0,0.02,12,2,0,0,1,0
1d5a2db721ac,6958208,223.51,2025-05-08T06:18:39.184521,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,1,7420.89,6,0,0.03,45,4,0,0,0,0
bdd763934ba7,1575632,58.86,2025-04-10T12:57:53.184536,IN,Punjab,"Punjab, India",Android,UPI,0,1,0,2,0,1,5732.72,12,0,0.01,32,3,0,0,1,0
5cce7137ea44,4645167,34.84,2025-04-08T10:21:08.184550,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2277.87,10,0,0.02,4,0,0,0,1,0
7bf3cada2c10,9581370,45.2,2025-05-15T17:43:11.184565,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,2,364.22,17,0,0.12,1,0,0,0,1,0
f2f6c0f3ce2a,6879480,14.25,2025-04-30T06:31:55.184579,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,4,3899.2,6,0,0.0,18,2,0,0,0,0
205112f9a827,7944125,1338.72,2025-04-10T18:40:44.184593,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Credit Card,0,1,0,1,0,0,5727.08,18,0,0.23,15,2,0,0,0,0
9b71a54571b4,2553764,30.6,2025-04-22T19:57:05.184609,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,2,5327.81,19,0,0.01,32,3,0,0,0,0
f965ccd6a6ed,4970587,999.46,2025-05-10T01:40:00.184625,JP,,JP,iOS,Debit Card,0,0,1,0,3,0,20796.47,1,1,0.05,89,9,1,0,0,1
a7a7868c55f9,8718682,22.51,2025-04-08T22:05:59.184642,IN,Delhi,"Delhi, India",iOS,Debit Card,0,1,0,2,0,1,5024.35,22,0,0.0,48,4,0,0,0,0
2504d88fe1a0,3184145,154.29,2025-05-25T22:57:28.184657,IN,Kerala,"Kerala, India",macOS,UPI,0,1,0,1,0,0,6377.34,22,1,0.02,38,4,0,0,0,0
e2f2d23c9cb4,3584877,22.62,2025-04-11T17:38:08.184673,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,3080.32,17,0,0.01,0,0,0,0,1,0
854cfc3c3548,9030586,190.53,2025-05-17T12:35:23.184687,IN,Gujarat,"Gujarat, India",Android,Debit Card,0,1,0,2,0,1,6419.5,12,1,0.03,38,3,0,0,1,0
2cf83641d0c6,4471419,27.13,2025-05-14T02:02:53.184701,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,3403.14,2,0,0.01,12,2,0,0,0,1
e828a299a1d8,8058349,16.66,2025-04-14T09:26:09.184716,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,2587.48,9,0,0.01,0,0,0,0,1,0
a5cc65c305ea,2749906,221.87,2025-04-20T19:42:07.184730,IN,Kerala,"Kerala, India",Android,UPI,0,1,0,1,0,1,3795.42,19,1,0.06,20,2,0,0,0,0
0c427f94fae3,3464114,20.95,2025-05-24T07:05:11.184754,IN,Maharashtra,"Maharashtra, India",Android,UPI,0,1,0,2,0,1,5919.47,7,1,0.0,34,4,0,0,0,0
bc9bbc8a4c50,3132500,162.91,2025-04-06T01:32:26.184770,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1730.59,1,1,0.09,17,2,0,0,0,1
df2647674b01,8693178,78.28,2025-04-27T00:11:02.184784,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2339.91,0,1,0.03,0,0,0,0,0,0
2cf994dacb8c,4115393,10.65,2025-05-24T20:37:42.184799,IN,Delhi,"Delhi, India",Android,Debit Card,0,1,0,2,0,0,4093.36,20,1,0.0,22,3,0,0,0,0
04c4727843b0,2065399,209.34,2025-05-17T14:04:19.184814,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Wallet,0,1,0,1,0,0,3957.37,14,1,0.05,18,2,0,0,1,0
79f663f7909f,1085383,10.08,2025-05-08T08:21:10.184828,IN,Maharashtra,"Maharashtra, India",iOS,Debit Card,0,1,0,2,0,1,346.32,8,0,0.03,32,3,0,0,0,0
9580048fddda,5793559,44.98,2025-05-24T03:53:09.184843,IN,Karnataka,"Karnataka, India",iOS,Wallet,1,0,0,0,0,2,2121.0,3,1,0.02,20,2,0,0,0,1
ccb01062749a,2844021,20.0,2025-05-24T17:13:11.184857,IN,Karnataka,"Karnataka, India",iOS,Wallet,1,0,0,0,0,2,1055.08,17,1,0.02,1,0,0,0,1,0
b2c1142e2024,5057546,164.39,2025-04-30T09:36:32.184871,IN,Tamil Nadu,"Tamil Nadu, India",Android,Credit Card,0,1,0,1,0,0,5904.94,9,0,0.03,28,2,0,0,1,0
444d26fdd501,7935345,49.45,2025-05-26T06:31:58.184886,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,1,3030.19,6,0,0.02,3,1,0,0,0,0
d2129b49bc6c,2952680,25.41,2025-05-27T16:49:38.184900,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,1,2877.31,16,0,0.01,6,0,0,0,1,0
49257cda7246,4827943,406.33,2025-05-13T02:51:27.184913,AU,,AU,iOS,Credit Card,0,0,1,0,2,1,34743.65,2,0,0.01,88,8,1,0,0,1
d6e80adebf23,5130884,318.67,2025-05-26T08:03:57.184929,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,1,1551.81,8,0,0.21,4,0,0,0,0,0
c9dd88965a68,7512617,33.7,2025-04-17T08:42:50.184943,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,2,1192.7,8,0,0.03,7,0,0,0,0,0
36e08fc97e54,6734251,63.47,2025-04-27T21:45:55.184958,IN,Haryana,"Haryana, India",iOS,Credit Card,0,1,0,0,0,0,5410.49,21,1,0.01,2,1,0,0,0,0
87f2ce11f906,8637557,51.13,2025-05-02T14:34:03.184972,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,0,1738.41,14,0,0.03,1,0,0,0,1,0
e7007a549770,5458785,93.45,2025-05-18T23:10:09.184986,IN,Delhi,"Delhi, India",iOS,Credit Card,0,1,0,2,0,0,4576.41,23,1,0.02,47,4,0,0,0,0
216eb453b85e,9792733,38.23,2025-04-07T20:44:46.184999,IN,Telangana,"Telangana, India",Android,Debit Card,0,1,0,1,0,0,3663.08,20,0,0.01,26,2,0,0,0,0
b88319c11833,1054804,30.83,2025-05-21T23:22:22.185014,IN,West Bengal,"West Bengal, India",Android,Debit Card,0,1,0,3,0,1,5561.3,23,0,0.01,48,5,0,0,0,0
3ceecfd80e15,4970527,121.1,2025-05-14T01:56:12.185028,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,4,1854.68,1,0,0.07,24,3,0,0,0,1
d39fccbfdf22,8106379,18.66,2025-05-25T09:52:43.185043,SG,,SG,iOS,Credit Card,0,0,1,0,2,0,28355.33,9,1,0.0,74,7,1,0,1,0
3ca665f7c634,1004047,42.6,2025-04-14T22:11:11.185057,DE,,DE,iOS,Credit Card,0,0,1,0,2,0,31591.91,22,0,0.0,77,7,1,0,0,0
e464e531c4a5,3854592,50.35,2025-04-02T23:23:51.185071,IN,Bihar,"Bihar, India",Android,Credit Card,0,1,0,3,0,2,5002.69,23,0,0.01,45,5,0,0,0,0
6ced77ba416b,4522134,26.93,2025-04-15T04:12:34.185085,IN,Karnataka,"Karnataka, India",Windows,Credit Card,1,0,0,0,0,4,2778.3,4,0,0.01,24,3,0,0,0,1
7a6b701cd4e0,5121955,74.08,2025-04-23T15:15:19.185101,IN,Tamil Nadu,"Tamil Nadu, India",Android,UPI,0,1,0,1,0,1,1689.95,15,0,0.04,13,2,0,0,1,0
d3acc65beba3,4288461,54.88,2025-04-13T06:50:12.185114,IN,Karnataka,"Karnataka, India",Windows,Credit Card,1,0,0,0,0,2,3728.7,6,1,0.01,16,1,0,0,0,0
12d508023417,1714792,615.21,2025-04-01T16:57:07.185129,AU,,AU,Android,Debit Card,0,0,1,0,2,0,24389.72,16,0,0.03,42,5,0,0,1,0
570309dd89a3,5957593,477.77,2025-04-17T07:52:11.185155,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,1,3019.46,7,0,0.16,39,4,0,0,0,0
5e62dde5f3cc,5422157,272.99,2025-05-27T13:07:13.185172,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,1952.32,13,0,0.14,0,0,0,0,1,0
87f4e9696cae,3456775,58.96,2025-05-04T04:54:41.185188,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,3,3337.67,4,1,0.02,22,2,0,0,0,1
d6789caa3d23,7833714,106.42,2025-05-06T10:07:42.185203,JP,,JP,Android,Credit Card,0,0,1,0,3,0,0.0,10,0,106.42,74,7,1,0,1,0
9734ed34c6fe,8231289,109.59,2025-04-11T11:56:44.185218,IN,Rajasthan,"Rajasthan, India",Android,Debit Card,0,1,0,3,0,0,5982.97,11,0,0.02,35,4,0,0,1,0
360b52bd0eb6,1546751,53.11,2025-05-25T21:33:16.185233,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,1183.49,21,1,0.04,5,0,0,0,0,0
79f1d8f1a16b,5527623,2773.15,2025-04-08T22:57:23.185250,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,0,4485.7,22,0,0.62,33,4,0,0,0,0
7c7caa12b988,8962604,65.28,2025-05-25T14:21:07.185266,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,1,2067.26,14,1,0.03,0,0,0,0,1,0
79a642070451,2533512,1846.33,2025-04-06T00:59:28.185280,CN,,CN,Windows,Debit Card,0,0,1,0,4,1,23654.18,0,1,0.08,83,8,0,0,0,0
2bb15e18612b,7823691,306.4,2025-05-20T07:32:12.185295,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,2442.22,7,0,0.13,2,1,0,0,0,0
204392cfc092,9255680,102.23,2025-05-24T00:43:47.185310,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2557.46,0,1,0.04,4,0,0,0,0,0
11c965541458,8136755,19.52,2025-05-27T02:31:49.185324,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,1065.82,2,0,0.02,23,2,0,0,0,1
9d78e6201a03,7439223,74.3,2025-05-12T23:20:58.185337,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Credit Card,0,1,0,1,0,1,3432.07,23,0,0.02,32,3,0,0,0,0
4bb1083f8b26,8670807,1546.47,2025-04-01T11:53:39.185351,IN,Kerala,"Kerala, India",Android,Net Banking,0,1,0,1,0,1,4506.54,11,0,0.34,12,2,0,0,1,0
5207e30ba60d,3398709,18.33,2025-03-30T13:54:51.185365,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,1,854.29,13,1,0.02,2,0,0,0,1,0
b23575e004b8,1126107,30.88,2025-05-10T19:09:01.185378,CA,,CA,Android,Debit Card,0,0,1,0,2,0,39275.97,19,1,0.0,66,6,0,0,0,0
de20eb693c21,8448578,88.49,2025-05-22T10:47:46.185393,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,327.47,10,0,0.27,1,0,0,0,1,0
902d4464d81c,9548858,1673.1,2025-05-13T11:18:27.185407,DE,,DE,Android,Debit Card,0,0,1,0,2,1,20579.02,11,0,0.08,51,5,0,0,1,0
bde558f960ae,1627796,98.91,2025-05-11T23:58:04.185421,DE,,DE,iOS,Credit Card,0,0,1,0,2,1,22135.27,23,1,0.0,82,8,0,0,0,0
78853746ea0d,7306210,19.71,2025-03-30T05:27:25.185435,IN,Andhra Pradesh,"Andhra Pradesh, India",Android,Debit Card,0,1,0,1,0,1,4166.25,5,1,0.0,45,4,0,0,0,1
b67f8c6218cd,4542429,112.55,2025-04-04T16:49:56.185449,IN,Telangana,"Telangana, India",Android,Debit Card,0,1,0,1,0,0,3875.04,16,0,0.03,12,2,0,0,1,0
6ae04d0e4536,1007870,47.58,2025-04-11T23:47:06.185463,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,1,1965.8,23,0,0.02,10,1,0,0,0,0
d7cc1108801c,1685388,173.99,2025-05-28T03:48:36.185477,IN,Tamil Nadu,"Tamil Nadu, India",Android,Debit Card,0,1,0,1,0,0,4606.83,3,0,0.04,45,4,0,0,0,1
ce27c54cdc41,8691420,135.12,2025-04-04T11:33:16.185493,IN,Rajasthan,"Rajasthan, India",iOS,Net Banking,0,1,0,3,0,2,3818.39,11,0,0.04,45,4,0,0,1,0
c402c377b380,9183749,9.11,2025-05-28T01:32:55.185507,IN,Gujarat,"Gujarat, India",Android,UPI,0,1,0,2,0,0,2628.75,1,0,0.0,57,5,0,0,0,1
fe4f1898fb4b,3840617,24.73,2025-05-27T03:23:19.185522,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,3,1026.39,3,0,0.02,13,2,0,0,0,1
55e3f585e33b,9767558,208.63,2025-04-02T11:49:05.185541,SG,,SG,iOS,Credit Card,0,0,1,0,2,0,18374.46,11,0,0.01,52,6,0,0,1,0
606067c56962,1568206,148.09,2025-05-14T05:34:03.185559,IN,Gujarat,"Gujarat, India",Android,Net Banking,0,1,0,2,0,0,1127.94,5,0,0.13,53,5,0,0,0,1
e578c98ee999,5117055,11.92,2025-05-08T07:34:07.185573,FR,,FR,Windows,Credit Card,0,0,1,0,2,0,39975.52,7,0,0.0,74,7,1,0,0,0
991251a4ec5c,6233518,18.91,2025-04-12T08:19:43.185589,FR,,FR,macOS,Wallet,0,0,1,0,2,0,23250.62,8,1,0.0,60,6,0,0,0,0
d3041402f849,9905246,33.15,2025-05-27T01:58:48.185603,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,2672.4,1,0,0.01,15,2,0,0,0,1
1d28c50ee928,2588011,30.45,2025-04-03T09:57:34.185618,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,3808.33,9,0,0.01,6,0,0,0,1,0
8cf83f993bd5,4983079,157.12,2025-05-18T22:49:39.185632,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,3149.55,22,1,0.05,12,1,0,0,0,0
b8da7ed18101,3995301,5.95,2025-05-07T13:05:04.185647,IN,Tamil Nadu,"Tamil Nadu, India",Android,Wallet,0,1,0,1,0,2,2458.07,13,0,0.0,24,2,0,0,1,0
cbe1f88d16bc,5304624,117.25,2025-05-26T19:18:18.185661,IN,Gujarat,"Gujarat, India",iOS,Net Banking,0,1,0,2,0,0,3263.65,19,0,0.04,30,3,0,0,0,0
079ac4459484,1893793,82.26,2025-05-21T20:20:52.185676,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,3488.43,20,0,0.02,3,0,0,0,0,0
2741ea448bbf,4513281,298.06,2025-03-31T01:42:39.185689,IN,Maharashtra,"Maharashtra, India",iOS,Credit Card,0,1,0,2,0,1,1690.73,1,0,0.18,48,5,0,0,0,1
1f823394e106,6397686,6735.45,2025-05-24T04:25:35.185704,FR,,FR,Android,Credit Card,0,0,1,0,2,0,12596.27,4,1,0.53,95,9,1,0,0,1
714f0b74cf09,9859730,193.52,2025-05-29T05:30:14.185718,CN,,CN,iOS,Credit Card,0,0,1,0,4,0,2123.94,5,0,0.09,100,10,1,0,0,1
8830ada9de1c,6331800,17.66,2025-05-28T15:03:14.185732,IN,Tamil Nadu,"Tamil Nadu, India",Android,Debit Card,0,1,0,1,0,3,4617.32,15,0,0.0,24,2,0,0,1,0
4a92687ecd10,6079260,759.46,2025-05-15T12:09:44.185746,CN,,CN,Android,Debit Card,0,0,1,0,4,0,26689.71,12,0,0.03,66,7,1,0,1,0
957557522223,5008797,8.19,2025-05-23T11:39:10.185762,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2529.61,11,0,0.0,0,0,0,0,1,0
dc157f158e6f,5994766,255.73,2025-04-10T18:32:30.185776,JP,,JP,Android,Credit Card,0,0,1,0,3,1,19283.93,18,0,0.01,64,7,0,0,0,0
9d4980789909,2159243,15.01,2025-04-14T06:45:42.185791,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,1938.04,6,0,0.01,2,1,0,0,0,0
791f1fd5e092,5007656,71.26,2025-05-25T23:22:07.185806,AU,,AU,Android,Credit Card,0,0,1,0,2,0,22096.34,23,1,0.0,74,8,0,0,0,0
0446323323f8,7693585,22.38,2025-05-21T09:02:25.185821,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,2,1947.93,9,0,0.01,0,0,0,0,1,0
a2cdaecb6bea,4507528,262.6,2025-05-09T08:33:39.185835,CN,,CN,iOS,Credit Card,0,0,1,0,4,2,22109.01,8,0,0.01,78,8,0,0,0,0
31799d9a8853,2550776,98.51,2025-04-12T20:45:22.185852,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,1,2754.57,20,1,0.04,0,0,0,0,0,0
eb49e50b802a,3129454,57.86,2025-05-13T23:46:09.185866,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2445.2,23,0,0.02,3,1,0,0,0,0
b9cb2ced9349,9176401,39.97,2025-05-05T09:22:47.185881,IN,Kerala,"Kerala, India",Android,Wallet,0,1,0,1,0,1,3449.78,9,0,0.01,19,2,0,0,1,0
6c50504d2969,9189492,290.1,2025-04-11T09:36:58.185895,US,,US,iOS,Net Banking,0,0,1,0,2,0,18864.02,9,0,0.02,76,7,1,0,1,0
2c2bdf179576,3149047,26.7,2025-05-24T14:21:05.185910,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Credit Card,0,1,0,1,0,0,3255.83,14,1,0.01,24,2,0,0,1,0
2e296a888b2e,3306582,140.63,2025-03-29T19:53:10.185925,IN,Tamil Nadu,"Tamil Nadu, India",Windows,Credit Card,0,1,0,1,0,0,5623.64,19,1,0.03,14,2,0,0,0,0
a66209e10b67,4541632,236.44,2025-05-27T10:40:16.185946,IN,Delhi,"Delhi, India",Android,Credit Card,0,1,0,2,0,0,5109.01,10,0,0.05,23,3,0,0,1,0
dcf9480bb21e,1029409,31.64,2025-04-15T23:54:25.185961,IN,Punjab,"Punjab, India",Android,Debit Card,0,1,0,2,0,2,3181.66,23,0,0.01,38,4,0,0,0,0
ee13af6fe5c0,9049607,154.04,2025-04-08T08:47:13.185976,IN,Punjab,"Punjab, India",Android,UPI,0,1,0,2,0,0,4062.21,8,0,0.04,28,3,0,0,0,0
fd069c554333,4955336,197.9,2025-03-29T15:50:42.185989,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,1129.37,15,1,0.18,1,0,0,0,1,0
cb4df22ee38e,9073549,21.86,2025-05-02T02:15:37.186004,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1555.66,2,0,0.01,26,2,0,0,0,1
7da316dfb7a5,9808401,4.07,2025-04-02T15:22:43.186018,IN,Maharashtra,"Maharashtra, India",iOS,UPI,0,1,0,2,0,2,3572.55,15,0,0.0,23,3,0,0,1,0
9a6ae230aeca,4595158,12.31,2025-05-01T22:49:28.186032,IN,Gujarat,"Gujarat, India",Android,Credit Card,0,1,0,2,0,1,3128.86,22,0,0.0,36,4,0,0,0,0
d1bd6603786a,3795221,179.71,2025-04-19T04:10:40.186046,US,,US,iOS,Net Banking,0,0,1,0,2,0,21139.64,4,1,0.01,100,10,1,0,0,1
